x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,excercise
0.9684014,0.3175682,-0.09020905,29.26803,7.804062,-20.92092,bench_press
0.947593,0.3640714,-0.105154,12.72894,-3.373398,-10.59331,bench_press
0.9507548,0.3489277,-0.1017456,16.10071,-3.201216,-12.80376,bench_press
0.924107,0.3903822,-0.1318369,16.89727,1.030147,-15.53402,bench_press
0.9250171,0.3707634,-0.06708752,1.215471,4.292928,-13.10413,bench_press
0.9502934,0.3406583,-0.06967577,6.517918,-1.639961,-10.24966,bench_press
0.949447,0.3750758,-0.12358,9.883251,-0.9972702,-11.97626,bench_press
0.9451054,0.3740646,-0.1456851,7.084537,-1.364064,-11.03787,bench_press
0.924254,0.367319,-0.1487862,12.1124,-8.649136,-9.598072,bench_press
0.8862848,0.3980303,-0.0788318,-4.559757,-9.221725,-5.588382,bench_press
0.9284938,0.3935687,-0.09940435,0.2293274,-3.957432,-13.90005,bench_press
0.9271691,0.351604,-0.1665368,9.914007,-0.6830944,-17.28371,bench_press
0.9342715,0.4203319,-0.163877,-3.407757,-5.90312,-8.546972,bench_press
1.007973,0.4565976,-0.1489246,-3.97358,-9.467769,-7.49445,bench_press
1.196082,0.4660351,-0.09426081,-5.631562,2.55651,-5.755457,bench_press
1.162492,0.4472361,-0.2167749,6.43429,11.42718,1.843559,bench_press
1.17018,0.4283306,-0.2454507,-1.092812,5.240933,16.15951,bench_press
1.18543,0.4273979,-0.1410103,-10.6408,1.380102,27.67951,bench_press
1.118646,0.5006299,-0.04945306,-15.62344,4.441533,36.68053,bench_press
1.075136,0.4675352,-0.05511106,-22.99917,11.74567,36.86546,bench_press
1.023833,0.4281526,-0.129244,-25.94912,11.62696,31.03471,bench_press
0.9842113,0.4133509,-0.1039802,-30.90561,3.858763,27.31271,bench_press
0.9553989,0.4071963,-0.05410652,-37.57974,0.3978292,21.96583,bench_press
0.9226073,0.4055202,-0.08626054,-32.59909,1.959803,4.26274,bench_press
0.8732756,0.3656753,-0.1007767,-31.54111,-2.404652,-6.910722,bench_press
0.8523326,0.3270063,-0.1095325,-28.19281,-10.81824,-10.31612,bench_press
0.8178072,0.2964603,-0.08795279,-24.21696,-17.77838,-14.6932,bench_press
0.8069863,0.296742,-0.09236247,-16.03301,-14.08607,-25.2325,bench_press
0.7715245,0.2868362,-0.1123979,-15.04348,-12.95223,-29.56645,bench_press
0.8004935,0.3160425,-0.03574112,-6.018071,-14.03901,-25.11815,bench_press
0.7838684,0.3713579,-0.1851467,-7.595584,-8.584241,-27.81023,bench_press
0.8332218,0.225087,-0.0806235,4.513389,-17.25146,-23.93849,bench_press
0.8389504,0.313366,-0.1210193,8.498344,-11.82082,-16.39438,bench_press
0.8132608,0.3310346,-0.1126379,7.472604,-10.89216,-13.49953,bench_press
0.8683412,0.2835999,-0.1020406,4.962674,-10.73095,-8.177302,bench_press
0.8424564,0.2658075,-0.1868274,-1.398923,-11.04271,-2.608202,bench_press
0.8674128,0.2608527,-0.08655198,4.132889,-8.462444,8.095918,bench_press
0.8601891,0.3674047,-0.1292142,0.1871034,-5.369601,4.507612,bench_press
0.883324,0.3614281,-0.2038922,-8.781867,-4.819735,6.553298,bench_press
0.8846695,0.3271086,-0.2257136,-5.404685,-5.491033,8.979686,bench_press
0.9009026,0.367645,-0.1506201,6.952513,-4.166258,7.787601,bench_press
0.8459739,0.3571276,-0.1854361,-4.76687,-3.993159,5.224655,bench_press
0.8950801,0.3285172,-0.2101794,-3.104342,-4.11485,4.770122,bench_press
0.8874731,0.2898203,-0.1662596,4.287419,-2.372798,9.059396,bench_press
0.8589122,0.3584047,-0.1899076,4.284048,-0.5054682,9.771421,bench_press
0.862634,0.3242613,-0.164353,1.426094,1.175639,10.05768,bench_press
0.864852,0.1953198,-0.115652,-4.368375,2.938346,8.48055,bench_press
0.8516588,0.1994404,-0.1835019,1.122894,5.761749,13.57953,bench_press
0.8423137,0.3423624,-0.2541998,14.30856,5.548347,17.59162,bench_press
0.8477639,0.3062721,-0.1631041,10.31861,4.887856,12.39782,bench_press
0.8848943,0.2562414,-0.1442064,10.30915,6.509117,14.67496,bench_press
0.8704294,0.2057271,-0.07487946,7.626472,6.392755,13.19762,bench_press
0.9074272,0.3311627,-0.1618227,11.1912,6.152751,16.91465,bench_press
0.9265161,0.3138122,-0.1502138,15.98204,7.926279,5.537991,bench_press
1.000868,0.3767286,-0.09218693,13.81623,10.37059,8.276819,bench_press
0.9632341,0.375405,-0.119881,2.925894,14.26565,-4.725809,bench_press
0.9869413,0.3020659,-0.1001621,2.762399,5.744795,-4.488122,bench_press
0.9456909,0.3299998,-0.1554153,13.76091,7.382756,-6.069751,bench_press
0.95244,0.3318548,-0.2182446,27.83661,1.28682,-12.2519,bench_press
0.9442016,0.3342635,-0.04937642,10.06343,-9.682308,-12.55183,bench_press
0.9479694,0.3126518,-0.04967438,15.84648,4.912296,-13.12124,bench_press
0.9001335,0.3400634,-0.1265858,17.28952,0.7622808,-10.77374,bench_press
0.9319115,0.3484368,-0.1537087,15.42746,-1.637355,-6.408617,bench_press
0.9237748,0.3950802,-0.1409154,24.06716,-3.033063,-8.797898,bench_press
0.8889474,0.4004432,-0.04511832,13.15157,-8.197006,-7.158926,bench_press
0.9395529,0.3891971,-0.03320949,-1.874466,1.40584,-5.843208,bench_press
0.9618315,0.3626483,-0.1692886,16.20316,8.058936,-9.396927,bench_press
0.9677854,0.2845554,-0.1198944,-3.127971,-4.697791,-8.659524,bench_press
0.9631957,0.3297491,-0.1595182,-1.991855,-3.778662,-5.711419,bench_press
0.9464552,0.3813027,-0.1185334,1.71327,-5.562422,-6.496449,bench_press
0.9652091,0.320899,-0.1782022,2.559481,-1.240838,-12.2865,bench_press
0.9687572,0.3889458,-0.1776063,7.850288,-5.707118,-11.22886,bench_press
0.9818624,0.3732103,-0.1289054,-6.542066,-9.842573,-9.647673,bench_press
0.9426428,0.3676587,-0.1751935,11.94229,-3.658222,-9.984826,bench_press
0.9386784,0.3918947,-0.1435712,0.4455177,-7.65291,-7.579181,bench_press
0.9784778,0.4399079,-0.0835834,-10.2736,-2.14297,-5.181607,bench_press
1.182061,0.4577871,-0.1726309,-1.446325,13.84019,-6.430936,bench_press
1.271792,0.4362367,-0.2144092,-3.608817,8.906459,10.10061,bench_press
1.259498,0.4597125,-0.136837,-17.25955,3.840204,28.01838,bench_press
1.173711,0.5116849,-0.02895274,-27.18735,10.15564,31.82069,bench_press
1.084786,0.4842037,-0.05532363,-20.98578,19.33978,28.07232,bench_press
0.9949571,0.4412315,-0.1455457,-28.42429,17.18762,20.74131,bench_press
0.9308143,0.3767102,-0.1690356,-33.51369,-0.5935507,14.40371,bench_press
0.9007629,0.3550017,-0.1186359,-31.54921,-3.72035,8.631776,bench_press
0.8537087,0.3508501,-0.0383072,-22.67894,0.74077,0.5601151,bench_press
0.8794662,0.4191663,-0.04963433,-20.06078,2.700008,-11.01216,bench_press
0.8193141,0.3691303,-0.06424645,-24.34128,-3.279451,-18.97667,bench_press
0.8200733,0.3149605,-0.06583932,-23.73445,-13.94976,-21.48188,bench_press
0.8164263,0.3043185,-0.09241344,-11.72984,-13.19415,-22.04222,bench_press
0.778992,0.2963596,-0.03331859,-6.248155,-12.35194,-22.80136,bench_press
0.77976,0.2379293,-0.08708771,-1.934675,-7.930036,-18.09785,bench_press
0.7730704,0.3841329,-0.06938992,7.330652,-14.30044,-15.69366,bench_press
0.8390203,0.3173172,-0.1005363,0.5637376,-9.769434,-18.69928,bench_press
0.8595824,0.3518743,-0.0923557,2.716463,-6.780384,-18.59402,bench_press
0.8854517,0.2731072,-0.08325721,5.555565,-6.671104,-13.34142,bench_press
0.8435479,0.3020477,-0.1922133,12.53329,-7.411153,1.590236,bench_press
0.8038962,0.3721198,-0.1274185,-0.6707613,-6.030008,1.159604,bench_press
0.8380832,0.3224986,-0.06202112,-0.7547064,-3.597424,1.666588,bench_press
0.8483265,0.4383209,-0.1881906,0.7947387,-4.817198,-1.209851,bench_press
0.9555747,0.3523059,-0.09243076,-2.308637,-5.492593,3.17017,bench_press
0.8696012,0.3784665,-0.1259003,-3.907892,-0.7471948,8.544159,bench_press
0.8505942,0.3533444,-0.1885221,-5.892481,-2.929436,6.518453,bench_press
0.8508599,0.3052611,-0.1124133,-2.012598,-3.6894,5.828325,bench_press
0.8434167,0.32994,-0.1562958,4.342321,-1.601347,6.551464,bench_press
0.7932351,0.373553,-0.1659424,2.94648,-1.46267,12.76829,bench_press
0.835215,0.2358803,-0.1189553,-5.510056,-4.819855,7.404571,bench_press
0.8633119,0.2735701,-0.1175406,5.4987,-0.2913235,12.49409,bench_press
0.8656493,0.3119132,-0.1420965,-0.1807357,2.487755,13.93474,bench_press
0.8446804,0.2110329,-0.1452441,-12.79111,1.938201,14.89572,bench_press
0.8900121,0.256831,-0.1228577,-4.606116,4.575886,19.84171,bench_press
0.9266241,0.3490202,-0.1498536,8.138199,5.471985,20.07468,bench_press
0.8918825,0.3216607,-0.07410675,6.650474,4.601554,17.79301,bench_press
0.9207751,0.3264672,-0.1299747,15.12265,6.747196,14.87718,bench_press
0.9331144,0.3817762,-0.04738416,-1.718494,6.851247,11.38485,bench_press
0.9584519,0.326463,-0.1574654,15.66468,9.610497,12.02242,bench_press
0.9137368,0.4012985,-0.1174868,14.6249,6.993625,4.531898,bench_press
0.9656536,0.2481637,-0.07332323,12.4387,3.487011,-0.5289526,bench_press
0.9723769,0.3280793,-0.08451225,14.40908,3.3449,2.568672,bench_press
0.9916019,0.2947209,-0.05813823,15.74534,6.752043,-5.890191,bench_press
0.9594078,0.2780928,-0.1390142,23.12037,8.087171,-8.553367,bench_press
0.9489865,0.3046939,-0.08170545,14.4817,-2.974216,-8.521917,bench_press
0.9541426,0.3787208,-0.1083379,11.51318,0.4690575,-11.54611,bench_press
0.9480066,0.3276984,-0.03537804,7.265209,-3.331542,-9.739532,bench_press
0.9596023,0.2787812,-0.09698438,3.549691,-0.9807009,-9.996916,bench_press
0.9273768,0.3206078,-0.1107858,18.19006,-1.209506,-6.19465,bench_press
0.9268458,0.3903327,-0.1191019,14.1096,-4.651247,-10.05301,bench_press
0.9414709,0.3587999,-0.1148581,19.0266,-6.187978,-14.56285,bench_press
0.9294506,0.3877288,-0.0399822,1.812553,-10.84193,-13.2203,bench_press
0.9576663,0.3511584,-0.1341887,15.78799,-1.601481,-15.4736,bench_press
0.9556127,0.3553859,-0.1482391,10.15439,-3.514887,-15.77087,bench_press
0.9113218,0.3317674,-0.1538253,4.580248,-8.132781,-10.58605,bench_press
0.9167691,0.3855737,-0.1354888,-0.5650409,-8.391903,-12.31263,bench_press
1.013458,0.4171725,-0.1477517,4.47879,-1.202106,-17.54389,bench_press
1.115979,0.4545238,-0.1714388,6.063097,4.716561,-16.47542,bench_press
1.256266,0.4563868,-0.2139744,2.79642,6.202094,-6.793393,bench_press
1.310675,0.5058566,-0.1419111,0.5714466,0.2961416,9.565117,bench_press
1.236933,0.4549576,-0.128507,-10.31865,7.146124,24.91651,bench_press
1.102814,0.4957709,-0.1156969,-7.531305,8.589948,33.81934,bench_press
1.013983,0.5095807,-0.05201161,-23.55587,3.436017,33.93688,bench_press
0.9797293,0.4336517,-0.04469131,-24.96892,8.204594,24.28672,bench_press
0.9321321,0.3992605,-0.1016366,-23.96374,9.59326,14.35809,bench_press
0.9082889,0.4086617,-0.1217845,-26.14214,4.214671,8.790483,bench_press
0.8935503,0.3820622,-0.1116544,-29.02856,-3.42185,2.32459,bench_press
0.8949031,0.4225817,-0.0205368,-30.29889,-4.215022,-2.595784,bench_press
0.8889726,0.3761379,-0.06209516,-25.58433,-1.444344,-15.35535,bench_press
0.8002854,0.3251905,-0.163248,-19.24003,-7.211605,-19.76789,bench_press
0.8055982,0.3105754,-0.09973927,-13.29055,-13.9163,-23.92678,bench_press
0.7441872,0.3840561,-0.1268133,-10.74017,-10.77224,-28.38498,bench_press
0.8104975,0.2975263,-0.0400815,-10.57004,-11.60619,-32.32368,bench_press
0.811176,0.239921,-0.1574005,-11.36207,-9.963776,-28.59143,bench_press
0.8038672,0.3364181,-0.1509449,2.266451,-11.09128,-26.77248,bench_press
0.8332796,0.2478943,-0.1305622,14.87937,-11.02283,-19.58624,bench_press
0.8184131,0.3202608,-0.1702437,16.98874,-6.556905,-12.61089,bench_press
0.8083127,0.1893676,-0.08829183,0.1748177,-4.991233,-0.4810246,bench_press
0.8087411,0.4633874,-0.169641,-1.754905,-3.797626,8.629197,bench_press
0.8582815,0.4779073,-0.1644343,3.215118,-3.262655,6.012956,bench_press
0.9081754,0.4563656,-0.1038388,-1.455327,-0.5741562,1.963516,bench_press
0.9039626,0.3834785,-0.1928885,-11.75217,-4.035504,1.707841,bench_press
0.9071622,0.3714216,-0.1201527,0.2272339,-3.858761,2.940393,bench_press
0.8646461,0.4192689,-0.1189335,2.054559,-1.803028,2.602587,bench_press
0.8829195,0.3990271,-0.09335864,-4.189643,-0.6617859,3.085632,bench_press
0.8235763,0.267967,-0.1199593,-1.730311,-0.3367116,6.139761,bench_press
0.8578988,0.3665415,-0.1137821,5.019076,0.954828,14.35548,bench_press
0.8685546,0.3985838,-0.1122731,0.8616118,3.174952,15.75264,bench_press
0.8280323,0.352871,-0.1242571,0.5840332,1.736086,15.83957,bench_press
0.8818501,0.404783,-0.1066832,3.048773,2.346031,15.90206,bench_press
0.8689786,0.3197443,-0.1269241,-3.432809,2.352474,13.83053,bench_press
0.9428337,0.3971467,-0.1866128,16.48183,6.884527,18.23793,bench_press
0.9204768,0.3968144,-0.174219,12.80999,3.444829,14.93028,bench_press
0.8732617,0.3204759,-0.1299995,14.61528,-0.4944659,12.50316,bench_press
0.9378809,0.369329,-0.07352916,13.74932,0.7002525,12.62721,bench_press
0.9214882,0.3504952,-0.1007392,16.59184,6.939187,12.70898,bench_press
0.88335,0.423412,-0.1060242,4.632313,1.920877,5.717759,bench_press
0.9313322,0.348244,-0.08145455,6.842653,4.864866,3.797403,bench_press
0.981586,0.3186824,-0.1353169,13.07163,8.499506,1.178377,bench_press
0.890422,0.3697955,-0.2027826,16.63462,2.637161,2.015948,bench_press
0.9238969,0.3252496,-0.1032424,17.76326,-6.446403,-0.8117063,bench_press
0.9341849,0.3202895,-0.06349251,13.93719,-1.252001,-4.094808,bench_press
0.9327124,0.3398364,-0.04723778,8.598888,-0.1161986,-10.07519,bench_press
0.9494015,0.3299941,-0.1187625,14.25799,0.1876809,-7.080628,bench_press
0.9590194,0.3523136,-0.1697818,12.11656,-0.3331868,-9.484059,bench_press
0.9626504,0.3549945,-0.1303739,9.502249,-4.281993,-9.062837,bench_press
0.9617951,0.3732043,-0.1544313,14.38385,-3.261621,-8.121874,bench_press
0.9204833,0.3964929,-0.07217323,2.733196,-6.911156,-4.487252,bench_press
0.9759757,0.3566147,-0.111383,13.32781,0.5371747,-12.61702,bench_press
0.9449437,0.354861,-0.1005342,15.29188,-2.697026,-12.39368,bench_press
0.9469098,0.3711658,-0.1248309,-8.343754,-2.401791,-10.25832,bench_press
0.9363423,0.3599302,-0.2034704,18.01687,-0.1200673,-11.39012,bench_press
0.9158662,0.4435975,-0.1527789,1.595827,-9.372167,-7.523465,bench_press
0.9563278,0.3417185,-0.1757952,3.759485,-7.226976,-11.64253,bench_press
0.8797687,0.4314429,-0.1631454,8.68847,-8.8891,-13.66235,bench_press
0.8941558,0.3917096,-0.1547531,6.988453,-9.800192,-12.63174,bench_press
0.9235245,0.4365779,-0.1405387,0.1186932,-10.19682,-9.161575,bench_press
1.070783,0.4361145,-0.09313921,-8.805624,-5.238873,-13.10305,bench_press
1.170641,0.4706923,-0.2092527,3.980911,6.892784,-6.323012,bench_press
1.255996,0.4643563,-0.2764406,4.222932,-0.3795507,4.335891,bench_press
1.257064,0.4791908,-0.1454711,-11.80766,-0.3534621,24.51374,bench_press
1.138657,0.4890009,-0.1131753,-10.60663,10.04615,34.26367,bench_press
1.048301,0.5212085,-0.1225143,-18.1333,16.99246,30.94417,bench_press
0.9862317,0.4312055,-0.1431792,-26.27771,18.17729,28.12084,bench_press
0.9198175,0.392895,-0.1769662,-32.51446,14.28342,24.17641,bench_press
0.8990796,0.3807783,-0.1266545,-34.60159,7.533289,19.98716,bench_press
0.8718269,0.3971938,-0.09129933,-28.86116,5.103604,8.759204,bench_press
0.8754918,0.4012685,-0.1034776,-26.47105,0.8851326,0.8317557,bench_press
0.8538894,0.3493626,-0.081594,-34.75811,-5.582414,-7.497476,bench_press
0.8345656,0.2592997,-0.1152555,-27.82468,-7.803162,-14.27829,bench_press
0.8459644,0.3513802,-0.1146952,-5.709475,-16.79273,-16.52958,bench_press
0.8239005,0.4157319,-0.01997526,-18.51466,-12.3936,-25.94674,bench_press
0.7672386,0.3618106,-0.1150929,-22.3625,-6.344328,-29.502,bench_press
0.8498037,0.3201524,-0.1599934,-6.320776,-12.23158,-30.80061,bench_press
0.8181299,0.3064831,-0.1731511,4.937941,-14.26907,-25.69226,bench_press
0.7966951,0.2832848,-0.04601542,8.306903,-12.6547,-19.64517,bench_press
0.7593487,0.3001663,-0.1259778,5.743726,-8.655161,-17.0576,bench_press
0.8330892,0.1593977,-0.08553536,1.321145,-9.217127,-10.08421,bench_press
0.826162,0.1639608,-0.1274737,-2.305212,-7.79708,2.79873,bench_press
0.82841,0.3040743,-0.1079311,-6.46625,-7.721623,14.28201,bench_press
0.7835967,0.4696188,-0.1487713,-9.715613,-6.102554,10.28541,bench_press
0.9057752,0.4464649,-0.1979197,-5.448575,-3.837599,10.9133,bench_press
0.8991861,0.4459935,-0.1803734,-9.749073,-4.23122,8.873756,bench_press
0.9080546,0.3513125,-0.1893647,2.260864,-4.612683,7.515494,bench_press
0.8796264,0.3075533,-0.1145384,4.283348,-3.31823,10.82946,bench_press
0.8133258,0.3964557,-0.1709146,-0.8346969,-0.8545036,9.140635,bench_press
0.8006192,0.2660158,-0.1474757,-1.545091,-0.9888486,6.519743,bench_press
0.8448466,0.2292944,-0.1733998,0.7272203,-1.311172,9.970519,bench_press
0.8470209,0.3055362,-0.130892,3.995375,0.294446,13.41632,bench_press
0.8853995,0.3478701,-0.1608793,5.593015,2.580367,10.67038,bench_press
0.8943454,0.2800649,-0.2192747,11.8443,8.318769,18.79839,bench_press
0.8465207,0.3065148,-0.2394817,13.85982,1.726032,20.13827,bench_press
0.9371016,0.3144546,-0.08205896,16.88515,-1.116433,15.38556,bench_press
0.8955863,0.4492395,-0.05156948,14.59865,2.765291,10.16454,bench_press
0.9450791,0.3788658,-0.1390443,4.813281,6.085261,7.432355,bench_press
0.932035,0.2863777,-0.1732447,2.442293,3.364285,2.799497,bench_press
0.9267783,0.2700829,-0.2227718,22.59377,8.126935,1.933966,bench_press
0.883772,0.3606757,-0.1769921,17.10366,2.259085,0.32217,bench_press
0.8707994,0.3432907,-0.110635,-0.1809581,0.2589461,-12.90185,bench_press
0.9432343,0.3097864,-0.1231386,14.24685,10.81361,-5.554803,bench_press
0.9067983,0.3943092,-0.2326572,21.30597,7.295293,-12.50355,bench_press
0.8859753,0.2802139,-0.2259263,20.92017,-2.325016,-19.64699,bench_press
0.9587234,0.3367386,-0.07856421,17.84823,-9.800924,-5.400587,bench_press
0.8855402,0.4439346,-0.1060198,15.5091,4.506651,-11.60469,bench_press
0.8923363,0.3912636,-0.1539337,28.80517,4.610746,-14.95815,bench_press
0.9627131,0.3801073,-0.1254889,3.394412,-3.865655,-12.05772,bench_press
0.9503843,0.4073869,-0.1905441,21.93263,3.554992,-9.219958,bench_press
0.9299625,0.3742581,-0.2070016,21.45206,-7.130962,-16.85828,bench_press
0.9720399,0.3632492,-0.07805964,6.043666,-13.17693,-9.922641,bench_press
0.9326042,0.4171239,-0.1264958,14.36354,1.709342,-10.23744,bench_press
0.9482221,0.4929989,-0.1346621,10.71017,3.116719,-16.76399,bench_press
0.9590158,0.3792849,-0.1468273,2.580076,3.87168,-16.10537,bench_press
0.920279,0.4239864,-0.2316047,4.3818,3.801011,-14.79014,bench_press
0.9001331,0.4595389,-0.2213978,0.1960292,-3.969129,-17.12087,bench_press
0.9714708,0.3784449,-0.1849708,1.860335,-2.974411,-13.95122,bench_press
0.996626,0.5116784,-0.1822976,0.9922608,-1.693223,-2.256595,bench_press
1.098177,0.5484001,-0.1489787,-1.118849,1.588511,-1.915164,bench_press
1.167563,0.510564,-0.1454158,-11.3664,8.262222,5.984765,bench_press
1.177744,0.4544258,-0.1338069,-18.84871,10.04196,24.64632,bench_press
1.143285,0.4531986,-0.1897086,-6.496128,12.51115,30.84048,bench_press
1.021829,0.4587806,-0.1833392,-11.90853,2.771022,40.32103,bench_press
1.006067,0.4500433,-0.05439688,-27.75106,-4.382646,38.93663,bench_press
0.9789775,0.4270864,-0.02760117,-21.66354,8.251119,26.96531,bench_press
0.927247,0.4196568,-0.1041555,-18.33596,12.46142,21.32065,bench_press
0.9266576,0.3845002,-0.1262859,-32.87312,6.230069,14.02965,bench_press
0.9049759,0.3643697,-0.1274217,-31.23592,-0.7604949,5.275407,bench_press
0.9000585,0.378621,-0.06037452,-36.21039,-2.96252,3.3055,bench_press
0.8787466,0.3780061,-0.1065342,-25.75952,3.277565,-7.618429,bench_press
0.8324771,0.3204138,-0.1440188,-21.74131,-8.09552,-16.09382,bench_press
0.8305683,0.3495476,-0.159509,-24.07092,-13.48542,-15.72273,bench_press
0.8303319,0.3149061,-0.08289269,-10.37122,-15.58062,-20.12201,bench_press
0.7944202,0.3501475,-0.1334993,-7.942173,-6.982381,-27.52753,bench_press
0.8345743,0.3334249,-0.1010188,-9.575827,-11.19079,-30.69531,bench_press
