x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,excercise
1.074707,0.430664,-0.069824,-1.5,-6.5,-2.875,bench_press
1.224121,0.609375,-0.056641,-5.5625,2.25,-0.1875,bench_press
1.243164,0.388184,-0.178223,-4.25,9.5625,-4.9375,bench_press
1.362305,0.340332,-0.185547,22.125,8.1875,1.5625,bench_press
1.262695,0.453613,-0.236328,11.625,4.25,20.875,bench_press
1.262695,0.453613,-0.236328,11.625,4.25,20.875,bench_press
1.258789,0.460938,-0.133301,-12.5,-4.625,32.5,bench_press
1.297852,0.409668,-0.098145,-17.1875,-3.125,39.0625,bench_press
1.208496,0.474609,-0.016113,-17.125,1.375,43.4375,bench_press
1.126953,0.549316,0.050293,-18.4375,2.625,41.5,bench_press
1.084473,0.493164,0.022949,-19.125,8.5625,38.875,bench_press
1.084473,0.493164,0.022949,-19.125,8.5625,38.875,bench_press
1.030762,0.466309,-0.022461,-23.75,12.125,39.25,bench_press
1.026855,0.452148,-0.081543,-22.5625,15.125,34.1875,bench_press
0.986816,0.404297,-0.108887,-26.8125,14.25,27.1875,bench_press
0.973633,0.415527,-0.129883,-29.4375,10.3125,22.0625,bench_press
0.973633,0.415527,-0.129883,-29.4375,10.3125,22.0625,bench_press
0.887695,0.371582,-0.118164,-37.0625,1.375,11.625,bench_press
0.887695,0.371582,-0.118164,-37.0625,1.375,11.625,bench_press
0.896973,0.368652,-0.075195,-37.6875,-3,10.375,bench_press
0.904297,0.352539,-0.099121,-33.375,-1.625,2.6875,bench_press
0.861328,0.337402,-0.04834,-31.9375,-4.875,-1.9375,bench_press
0.872559,0.324707,-0.016602,-31.3125,-11.375,-4.6875,bench_press
0.872559,0.324707,-0.016602,-31.3125,-11.375,-4.6875,bench_press
0.838867,0.256836,-0.11377,-28.5,0.8125,-12.5,bench_press
0.838867,0.256836,-0.11377,-28.5,0.8125,-12.5,bench_press
0.841797,0.241699,-0.033691,-27.5,-3.3125,-16.3125,bench_press
0.833496,0.46875,-0.128418,-14.5625,-1.4375,-16.9375,bench_press
0.790527,0.212402,-0.202637,-26.9375,-1.0625,-27.75,bench_press
0.791016,0.203613,0.017578,-21.875,-20.5,-26.125,bench_press
0.791016,0.203613,0.017578,-21.875,-20.5,-26.125,bench_press
0.85498,0.427734,-0.080078,-6.6875,-11.3125,-25.0625,bench_press
0.748047,0.198242,-0.211426,-15.5,-7.4375,-28.4375,bench_press
0.8125,0.092773,0.017578,-18.6875,-21.0625,-25.6875,bench_press
0.842285,0.319824,-0.004395,-7.125,-13.25,-26.125,bench_press
0.842285,0.319824,-0.004395,-7.125,-13.25,-26.125,bench_press
0.817383,0.462402,-0.179688,11.0625,-5.9375,-24.0625,bench_press
0.677246,0.099121,-0.085449,-16.1875,-12.875,-29.625,bench_press
0.844238,0.224121,0.127441,-5.375,-16.6875,-26.125,bench_press
0.869141,0.381348,-0.168945,11.9375,-4.5,-18.5,bench_press
0.824707,0.29248,-0.225098,6.8125,-12.9375,-20.5,bench_press
0.824707,0.29248,-0.225098,6.8125,-12.9375,-20.5,bench_press
0.831543,0.147949,-0.054199,3.8125,-19.125,-21.75,bench_press
0.889648,0.352051,-0.039063,8.125,-13.375,-8.75,bench_press
0.90332,0.404785,-0.251465,13.375,-4.625,-8.9375,bench_press
0.90332,0.404785,-0.251465,13.375,-4.625,-8.9375,bench_press
0.796875,0.177734,-0.071777,8.625,-11.25,-7.625,bench_press
0.915527,0.436523,0.078613,10.8125,-10.6875,-0.75,bench_press
0.866699,0.617676,-0.117676,4.9375,-0.625,1.3125,bench_press
0.739746,0.361816,-0.162109,-15.4375,-4.125,-7.5,bench_press
0.917969,0.191895,-0.015625,-11.8125,-8,-7.75,bench_press
0.917969,0.191895,-0.015625,-11.8125,-8,-7.75,bench_press
0.963867,0.411621,-0.049805,-1.9375,-1.4375,8.875,bench_press
0.817871,0.586426,-0.395508,0.25,0.9375,-2.4375,bench_press
0.838379,0.253906,-0.023438,-5.8125,-9.625,-15,bench_press
0.975586,0.21875,-0.035645,-4,-8.4375,0.0625,bench_press
0.975586,0.21875,-0.035645,-4,-8.4375,0.0625,bench_press
1.003418,0.26123,0.05957,6,-3,11.875,bench_press
0.791992,0.503418,-0.336914,11.1875,2.1875,6.875,bench_press
0.777832,0.303223,-0.071289,-6.125,-7.3125,0.3125,bench_press
0.929199,0.302246,-0.099121,-12.375,-5.6875,9.8125,bench_press
0.867188,0.356445,-0.212891,-7.4375,-1.4375,5.1875,bench_press
0.867188,0.356445,-0.212891,-7.4375,-1.4375,5.1875,bench_press
0.841797,0.311035,-0.041992,-2.375,-5.25,1.8125,bench_press
0.916016,0.304199,-0.095703,-1,-1.4375,10.5,bench_press
0.884766,0.45752,-0.199707,0.0625,1.5,10.3125,bench_press
0.884766,0.45752,-0.199707,0.0625,1.5,10.3125,bench_press
0.849609,0.307617,-0.108398,-12.8125,-2.5625,6.6875,bench_press
0.865723,0.210449,-0.133301,0.125,-2.5625,8.5,bench_press
0.932617,0.381836,-0.135254,7.125,-0.4375,12.25,bench_press
0.822754,0.254883,-0.105957,-5.6875,0.5625,13.4375,bench_press
0.822754,0.254883,-0.105957,-5.6875,0.5625,13.4375,bench_press
0.799316,0.194824,-0.146973,-2.875,-3.5625,15.75,bench_press
0.838379,0.277344,-0.128906,16.5,0.25,20.6875,bench_press
0.779785,0.351563,-0.226563,6.1875,-0.125,15.8125,bench_press
0.771484,0.184082,-0.003906,-3.9375,-4.9375,13.375,bench_press
0.875,0.236328,0.008789,-0.625,0.6875,21.75,bench_press
0.875,0.236328,0.008789,-0.625,0.6875,21.75,bench_press
0.886719,0.352539,-0.180664,1.875,5.8125,18.8125,bench_press
0.783203,0.169434,-0.114258,-9.3125,2.8125,23.375,bench_press
1.01416,0.483887,-0.087891,11.3125,6.9375,22.375,bench_press
0.82959,0.324219,-0.228027,-11.6875,6.125,13.8125,bench_press
0.854004,0.039551,-0.051758,-8.5625,0.1875,19.875,bench_press
1.101563,0.49707,-0.29834,32.375,8.8125,20.4375,bench_press
1.101563,0.49707,-0.29834,32.375,8.8125,20.4375,bench_press
0.78418,0.272461,-0.082031,-14.4375,0.3125,11.625,bench_press
0.891113,0.149902,0.039063,1.125,-1.375,15,bench_press
0.948242,0.30127,-0.171875,20.75,12.5,23.875,bench_press
0.876465,0.282715,-0.222656,15.375,8.5,15.6875,bench_press
0.876465,0.282715,-0.222656,15.375,8.5,15.6875,bench_press
0.907715,0.217773,-0.104004,15.375,3.25,7.375,bench_press
0.911133,0.295898,-0.095703,20.875,1.375,11.25,bench_press
0.897461,0.366699,-0.141113,13.875,2.8125,13.1875,bench_press
0.914551,0.235352,-0.145508,11.0625,0.4375,7.5,bench_press
1.078125,0.313477,-0.041016,22.4375,4.75,6,bench_press
1.078125,0.313477,-0.041016,22.4375,4.75,6,bench_press
0.919434,0.435059,-0.103516,2.8125,4.4375,-1.25,bench_press
0.892578,0.192871,-0.05957,-2.375,5.8125,0.3125,bench_press
1.149414,0.34668,-0.175293,44.125,16.5625,-3.875,bench_press
0.916504,0.364258,-0.169922,11.5625,8.5625,-7.6875,bench_press
0.932129,0.211914,-0.070313,6.0625,-0.6875,-8.0625,bench_press
1.092285,0.294922,-0.179199,35,9.4375,-7.625,bench_press
1.092285,0.294922,-0.179199,35,9.4375,-7.625,bench_press
0.912109,0.345703,-0.15625,15.4375,3.5625,-5.1875,bench_press
0.926758,0.279297,-0.086914,13.8125,-10.6875,-6.125,bench_press
1.078125,0.295898,-0.158203,35.125,2.375,-14.8125,bench_press
0.850586,0.322266,-0.122559,14.6875,-1.875,-9.5625,bench_press
0.850586,0.322266,-0.122559,14.6875,-1.875,-9.5625,bench_press
0.901367,0.283203,-0.08252,14.6875,-8.125,-7.25,bench_press
0.901367,0.283203,-0.08252,14.6875,-8.125,-7.25,bench_press
0.853516,0.451172,0.000977,3.75,-3.25,-10.375,bench_press
0.99707,0.319824,-0.05127,19.375,5.25,-22.625,bench_press
0.99707,0.319824,-0.05127,19.375,5.25,-22.625,bench_press
0.968262,0.261719,-0.119141,36.75,13.875,-24.25,bench_press
0.919922,0.387695,-0.083984,25.3125,-1.5,-11.8125,bench_press
0.945801,0.374512,-0.095215,9.4375,-3.9375,-9.8125,bench_press
0.988281,0.341309,-0.118652,13.875,-0.875,-14.1875,bench_press
0.9375,0.348145,-0.102051,13.25,-3.25,-11.6875,bench_press
0.9375,0.348145,-0.102051,13.25,-3.25,-11.6875,bench_press
0.958984,0.362793,-0.104004,22.375,-5.0625,-12.25,bench_press
0.908691,0.387207,-0.125488,18,1.0625,-15.5625,bench_press
0.929199,0.427734,-0.130371,12.375,2.5,-17.8125,bench_press
0.932617,0.335449,-0.142578,7.9375,6.125,-15.5,bench_press
0.920898,0.37207,-0.024414,1.25,2.5,-10.375,bench_press
0.920898,0.37207,-0.024414,1.25,2.5,-10.375,bench_press
0.945313,0.364746,-0.109375,2.4375,-1.625,-13.6875,bench_press
0.979492,0.327637,-0.077148,9.625,-1.625,-9.6875,bench_press
0.922363,0.313965,-0.098633,8.4375,-0.25,-8.875,bench_press
0.972168,0.414063,-0.104004,15.375,-2.625,-14.6875,bench_press
0.939941,0.386719,-0.147461,4.625,-0.6875,-10.875,bench_press
0.939941,0.386719,-0.147461,4.625,-0.6875,-10.875,bench_press
0.941406,0.358887,-0.171875,9.0625,-0.3125,-11.5625,bench_press
0.934082,0.321777,-0.101074,10.1875,-7.375,-9.25,bench_press
0.967285,0.407227,-0.172852,19.75,-8.8125,-11.375,bench_press
0.860352,0.409668,-0.148438,2,-9.6875,-6.9375,bench_press
0.888672,0.361328,-0.071777,-5,-9.6875,-5.5,bench_press
0.888672,0.361328,-0.071777,-5,-9.6875,-5.5,bench_press
0.946289,0.437988,-0.058594,-0.1875,-3.5625,-10.625,bench_press
0.895996,0.4375,-0.124023,-2.625,-5.5625,-12.6875,bench_press
0.93457,0.330566,-0.134277,5.8125,-2.3125,-18.3125,bench_press
0.93457,0.330566,-0.134277,5.8125,-2.3125,-18.3125,bench_press
0.938477,0.374512,-0.180176,16.375,3.375,-14.5,bench_press
0.91748,0.419922,-0.200195,2.125,-3.625,-12.375,bench_press
0.917969,0.374023,-0.115723,-9.9375,-10.625,-9.75,bench_press
0.976074,0.464844,-0.169922,-3.25,-6.8125,-6.125,bench_press
0.976074,0.464844,-0.169922,-3.25,-6.8125,-6.125,bench_press
1.025879,0.438965,-0.177246,-1.4375,-7.6875,-9.4375,bench_press
1.117188,0.436523,-0.048828,-9.125,-8.6875,-6.8125,bench_press
1.246094,0.540527,-0.070801,-4.0625,2,-5.4375,bench_press
1.183105,0.426758,-0.191895,-3.375,15.1875,-3.6875,bench_press
1.163574,0.432129,-0.179688,5.125,7.75,1.3125,bench_press
1.163574,0.432129,-0.179688,5.125,7.75,1.3125,bench_press
1.170898,0.466797,-0.32666,14.0625,12.5,11.8125,bench_press
1.122559,0.458008,-0.224609,-11,3.0625,15.5625,bench_press
1.212402,0.383301,-0.182617,-6.5625,3,23.5,bench_press
1.212402,0.383301,-0.182617,-6.5625,3,23.5,bench_press
1.16748,0.475098,-0.143066,-6.6875,1,28.3125,bench_press
1.124023,0.501953,-0.061035,-19.8125,0.875,36.8125,bench_press
1.115234,0.479004,-0.019043,-15.4375,4.625,34.875,bench_press
1.112305,0.486328,-0.061523,-17.875,9.3125,38.1875,bench_press
1.112305,0.486328,-0.061523,-17.875,9.3125,38.1875,bench_press
1.032227,0.456055,-0.068848,-26.9375,12.75,34.6875,bench_press
1.032227,0.456055,-0.068848,-26.9375,12.75,34.6875,bench_press
1.044922,0.407227,-0.131836,-24.5,11.0625,29.5,bench_press
1.008789,0.435059,-0.166504,-25.8125,10.25,31.0625,bench_press
0.98584,0.410645,-0.118652,-30.4375,5,26.625,bench_press
0.975586,0.397949,-0.065918,-33.125,1.75,25.875,bench_press
0.975586,0.397949,-0.065918,-33.125,1.75,25.875,bench_press
0.929688,0.476563,-0.030762,-40.625,-1,24.3125,bench_press
0.958984,0.385742,-0.137695,-37.5,1.6875,13.5625,bench_press
0.947266,0.275879,-0.02002,-34.875,3.25,6.625,bench_press
0.912598,0.568848,-0.084961,-20.6875,0.625,4.1875,bench_press
0.864258,0.346191,-0.120117,-39.25,-1.0625,-6,bench_press
0.864258,0.346191,-0.120117,-39.25,-1.0625,-6,bench_press
0.90918,0.291504,-0.0625,-23.4375,-4.9375,-10.375,bench_press
0.845703,0.411621,-0.126953,-23.6875,-9.4375,-7.6875,bench_press
0.82373,0.309082,-0.111816,-30.5,-14.375,-11.5625,bench_press
0.82373,0.309082,-0.111816,-30.5,-14.375,-11.5625,bench_press
0.852539,0.251953,-0.080078,-25.6875,-16.125,-17.125,bench_press
0.798828,0.30127,-0.035645,-19.75,-20.6875,-17.4375,bench_press
0.811523,0.374023,-0.141113,-4.8125,-14,-19.5,bench_press
0.786621,0.238281,-0.108398,-24.4375,-12.125,-30.625,bench_press
0.786621,0.238281,-0.108398,-24.4375,-12.125,-30.625,bench_press
0.787109,0.337402,-0.021484,-11.0625,-16.9375,-27.75,bench_press
0.802734,0.378418,-0.196777,4.9375,-7.5,-26.6875,bench_press
0.72168,0.220703,-0.049805,-21.125,-17.375,-24.625,bench_press
0.836914,0.225098,0.060547,-12.375,-17.875,-30.3125,bench_press
0.807617,0.462891,-0.165039,0.3125,-5.9375,-23.8125,bench_press
0.807617,0.462891,-0.165039,0.3125,-5.9375,-23.8125,bench_press
0.757324,0.328125,-0.295898,-7.5,-10.0625,-30.5625,bench_press
0.775391,0.031738,-0.026367,-12.625,-23.5,-28.8125,bench_press
0.894043,0.308105,-0.027344,15.4375,-14.5625,-18.9375,bench_press
0.894043,0.308105,-0.027344,15.4375,-14.5625,-18.9375,bench_press
0.792969,0.411621,-0.286621,8.75,-7.875,-13,bench_press
0.797852,0.226074,-0.117188,-2.0625,-13.8125,-20.875,bench_press
0.810547,0.241211,-0.021973,6.3125,-13,-15,bench_press
0.876953,0.404785,-0.069336,14.5,-10.0625,-6.4375,bench_press
0.814941,0.398926,-0.234375,10.1875,-6.4375,-11.6875,bench_press
0.862793,0.242676,-0.074707,0.25,-13.1875,-10.5,bench_press
0.862793,0.242676,-0.074707,0.25,-13.1875,-10.5,bench_press
0.876465,0.103027,-0.093262,-5.4375,-10.8125,4.0625,bench_press
0.813477,0.504883,-0.411133,10.4375,-7.1875,-1.3125,bench_press
0.849121,0.236328,-0.036133,-3.875,-12.25,-1.5625,bench_press
0.882324,0.197266,-0.037598,3.0625,-8.1875,10,bench_press
0.882324,0.197266,-0.037598,3.0625,-8.1875,10,bench_press
0.858887,0.462891,-0.207031,4.8125,-4.4375,9,bench_press
0.818848,0.42627,-0.204102,0.5,-4.1875,-1.0625,bench_press
0.875,0.246582,-0.04541,-13.75,-6.875,2.6875,bench_press
0.972168,0.471191,-0.209473,-0.5,-3.875,9.625,bench_press
0.82666,0.314941,-0.283203,-12,-4.75,9.375,bench_press
0.82666,0.314941,-0.283203,-12,-4.75,9.375,bench_press
0.941895,0.22168,-0.10498,-0.875,-8.4375,6.0625,bench_press
0.957031,0.52002,-0.187012,11.4375,-2.5625,7.8125,bench_press
0.815918,0.371582,-0.223145,-1.3125,-3.0625,10.375,bench_press
0.887695,0.285156,-0.125488,3,-5.25,6.1875,bench_press
0.887695,0.285156,-0.125488,3,-5.25,6.1875,bench_press
0.848633,0.448242,-0.225098,-5.5625,-2.6875,4.0625,bench_press
0.848633,0.448242,-0.225098,-5.5625,-2.6875,4.0625,bench_press
0.869629,0.245117,-0.247559,-13.0625,-5.6875,3.5,bench_press
0.9375,0.134277,-0.083496,2.3125,-5.625,8.8125,bench_press
0.921875,0.476563,-0.242188,17.5625,0,8.75,bench_press
0.848145,0.319824,-0.180176,-0.9375,-1.8125,7.8125,bench_press
0.848145,0.319824,-0.180176,-0.9375,-1.8125,7.8125,bench_press
0.857422,0.20459,-0.130859,-2.0625,-2.1875,12.9375,bench_press
0.902344,0.396973,-0.188477,11.875,1.25,11,bench_press
0.86377,0.538086,-0.223633,16.3125,2.375,8.5,bench_press
0.801758,0.21875,-0.223633,-16.4375,0.5625,6.625,bench_press
0.891602,0.148438,-0.021484,-4.5625,1.5,11.4375,bench_press
0.891602,0.148438,-0.021484,-4.5625,1.5,11.4375,bench_press
0.863281,0.331055,-0.302734,8.875,8,8.6875,bench_press
0.811035,0.201172,-0.165039,-4.0625,2.4375,6.9375,bench_press
0.865723,0.117188,-0.110352,-4.8125,6.625,16.875,bench_press
0.872559,0.265137,-0.251465,9,6.5,20.4375,bench_press
0.819824,0.380371,-0.259277,19.6875,4.6875,16.875,bench_press
0.819824,0.380371,-0.259277,19.6875,4.6875,16.875,bench_press
0.906738,0.417969,-0.225586,11.5,8.4375,10.4375,bench_press
0.801758,0.132813,-0.115723,-4.8125,1.625,5.9375,bench_press
0.82959,0.208984,0.019043,13.4375,2.125,23.125,bench_press
1.017578,0.466797,-0.348633,24.875,14.25,18.8125,bench_press
0.783691,0.151855,-0.137207,1.3125,5.375,3.625,bench_press
0.881836,0.179199,-0.001465,5.375,3.6875,14.4375,bench_press
0.881836,0.179199,-0.001465,5.375,3.6875,14.4375,bench_press
0.904785,0.364746,-0.182129,12.4375,9.375,20.1875,bench_press
0.874023,0.265625,-0.230957,13,10,18,bench_press
0.966309,0.347656,-0.158203,19.0625,3.875,9.3125,bench_press
0.910156,0.402832,-0.103027,6.3125,3.5,4.3125,bench_press
0.84375,0.232422,-0.110352,6.3125,8.375,8.6875,bench_press
1.060059,0.349121,-0.163574,29.8125,13.875,8.125,bench_press
1.060059,0.349121,-0.163574,29.8125,13.875,8.125,bench_press
0.90918,0.459473,-0.024902,-12,6.1875,2.8125,bench_press
0.904297,0.37793,-0.001465,-11.3125,5.9375,-1.5625,bench_press
1.121582,0.37207,-0.259766,33.3125,26.5,-6.375,bench_press
0.893066,0.252441,-0.152832,-4.5,12.75,-5.875,bench_press
0.97168,0.328125,-0.032227,-3.125,-2.3125,-4.625,bench_press
0.97168,0.328125,-0.032227,-3.125,-2.3125,-4.625,bench_press
1.029785,0.354492,-0.20752,21.875,16.3125,-2.875,bench_press
0.888672,0.295898,-0.218262,16.875,12.625,-8.375,bench_press
0.915039,0.296875,-0.171387,23.5625,-3.0625,-11.75,bench_press
0.981934,0.364258,-0.201172,25.8125,0.8125,-11.1875,bench_press
0.981934,0.364258,-0.201172,25.8125,0.8125,-11.1875,bench_press
0.922852,0.319336,-0.054199,10.75,-11.0625,-14.1875,bench_press
0.922852,0.319336,-0.054199,10.75,-11.0625,-14.1875,bench_press
0.956543,0.291504,-0.013184,8.75,-2.125,-11.125,bench_press
0.971191,0.34668,-0.011719,13.25,8.875,-10.875,bench_press
0.928223,0.344727,-0.134766,26.75,6.6875,-16,bench_press
0.892578,0.304199,-0.11377,13.4375,-0.625,-11.125,bench_press
0.892578,0.304199,-0.11377,13.4375,-0.625,-11.125,bench_press
0.924316,0.399414,-0.139648,19.5,-2.125,-3.25,bench_press
0.93457,0.368652,-0.174316,15.25,2.1875,-7.875,bench_press
0.929199,0.306152,-0.144043,12.125,-6.0625,-11,bench_press
0.949707,0.374023,-0.181641,29.8125,-0.8125,-5.0625,bench_press
0.900391,0.470703,-0.083496,25.25,-0.875,-6.8125,bench_press
0.893066,0.379395,-0.085449,15.5,-10.3125,-10.375,bench_press
0.893066,0.379395,-0.085449,15.5,-10.3125,-10.375,bench_press
0.910156,0.396484,-0.009766,2.3125,-1.6875,-3.4375,bench_press
0.910156,0.396484,-0.009766,2.3125,-1.6875,-3.4375,bench_press
0.95166,0.38623,-0.013184,-4,0.1875,-7,bench_press
1.009277,0.448242,-0.148438,15.875,10.5625,-11.125,bench_press
0.874512,0.244629,-0.239746,3.5625,9.25,-8.1875,bench_press
1.005859,0.359375,-0.107422,18.1875,1.0625,-8.75,bench_press
1.005859,0.359375,-0.107422,18.1875,1.0625,-8.75,bench_press
0.927246,0.269531,-0.138672,-20.5,-8.5,-8.1875,bench_press
0.927246,0.269531,-0.138672,-20.5,-8.5,-8.1875,bench_press
1.050293,0.266113,-0.184082,14.6875,1,-6.75,bench_press
0.920898,0.417969,-0.144531,8.0625,-1.3125,-2.4375,bench_press
0.914063,0.481934,-0.07666,-8.125,-12.5,-4.4375,bench_press
0.974609,0.281738,-0.160645,0.6875,-2.0625,-10.9375,bench_press
0.974609,0.281738,-0.160645,0.6875,-2.0625,-10.9375,bench_press
0.939453,0.361328,-0.14502,4.75,-2.0625,-9.8125,bench_press
0.964844,0.427734,-0.183105,6.875,-3.9375,-11,bench_press
0.98291,0.297852,-0.234375,8.5625,0.125,-15.4375,bench_press
0.976074,0.357422,-0.145996,5.75,-7.9375,-11,bench_press
0.967285,0.458984,-0.128418,-4.125,-12.125,-7.25,bench_press
0.973145,0.355469,-0.131836,-5.4375,-9.25,-10,bench_press
0.973145,0.355469,-0.131836,-5.4375,-9.25,-10,bench_press
0.993164,0.378906,-0.187988,15.1875,0.4375,-11.0625,bench_press
0.89209,0.339355,-0.187012,9.5,-3.625,-10.1875,bench_press
0.921387,0.398926,-0.13916,9.0625,-11.625,-7.875,bench_press
0.98291,0.398926,-0.157715,3.6875,-4.5,-6.25,bench_press
0.932617,0.421875,-0.103516,-10.875,-5.5625,-7,bench_press
0.932617,0.421875,-0.103516,-10.875,-5.5625,-7,bench_press
1.025879,0.385254,-0.09082,-8.5,-1.875,-5.5625,bench_press
1.120605,0.503906,-0.087402,1.625,10.3125,-4.3125,bench_press
1.115723,0.546875,-0.217773,-8.8125,15.8125,-4.125,bench_press
1.262695,0.341797,-0.147461,-7.0625,9.75,-8.25,bench_press
1.341309,0.425781,-0.308594,15.875,17.8125,5.0625,bench_press
1.218262,0.46875,-0.154785,-15.125,2.625,20.375,bench_press
1.218262,0.46875,-0.154785,-15.125,2.625,20.375,bench_press
1.314941,0.47998,-0.136719,-13.4375,5.4375,27.875,bench_press
1.248047,0.412598,-0.15332,-20.875,7.8125,28.9375,bench_press
1.191895,0.506348,-0.006836,-27.9375,6.3125,33.0625,bench_press
1.116211,0.541504,-0.007324,-27.25,12.6875,31.75,bench_press
1.116211,0.541504,-0.007324,-27.25,12.6875,31.75,bench_press
1.127441,0.458008,-0.100586,-15.1875,23.5,25.875,bench_press
