x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,excercise
0.45166,0.740723,-0.151367,11.0625,57.4375,78.3125,arm_curl
0.441406,0.743652,-0.130859,16.5,56.1875,76.6875,arm_curl
0.522949,0.742188,-0.080566,16.5,53.5,71.125,arm_curl
0.536133,0.71875,-0.085449,23.875,55.875,63.375,arm_curl
0.529785,0.762695,-0.054688,27.0625,51.375,60.125,arm_curl
0.539063,0.753906,-0.02832,28.4375,47.5,56.75,arm_curl
0.616699,0.727051,-0.066406,24,39.3125,46.9375,arm_curl
0.616699,0.727051,-0.066406,24,39.3125,46.9375,arm_curl
0.590332,0.704102,-0.080078,27.5,31.6875,37.6875,arm_curl
0.59668,0.712891,-0.04248,27,20.5,33.3125,arm_curl
0.589355,0.760254,-0.010742,18.875,9.875,24.0625,arm_curl
0.621582,0.703125,-0.083984,8.1875,-5.6875,10.125,arm_curl
0.605957,0.719727,-0.067383,8.625,-18.9375,0.8125,arm_curl
0.631348,0.746582,-0.064453,3.4375,-34.1875,-8.875,arm_curl
0.631348,0.746582,-0.064453,3.4375,-34.1875,-8.875,arm_curl
0.615234,0.746582,-0.070313,-0.375,-44.875,-19.875,arm_curl
0.627441,0.757324,-0.11084,-9.625,-60.25,-31.8125,arm_curl
0.62207,0.760254,-0.114258,-12.5625,-68.875,-43.875,arm_curl
0.640625,0.701172,-0.109863,-15.8125,-74.75,-54.625,arm_curl
0.625,0.726074,-0.128906,-12.8125,-76.125,-59.5,arm_curl
0.625,0.726074,-0.128906,-12.8125,-76.125,-59.5,arm_curl
0.639648,0.717285,-0.169434,-21,-79.5,-65.125,arm_curl
0.584473,0.725586,-0.1875,-15.5625,-75.5,-67.1875,arm_curl
0.571289,0.789063,-0.17627,-17.1875,-74.9375,-70.375,arm_curl
0.598633,0.746582,-0.15918,-20.4375,-67.0625,-76,arm_curl
0.598633,0.746582,-0.15918,-20.4375,-67.0625,-76,arm_curl
0.472168,0.836426,-0.254395,-4.875,-58.75,-74.0625,arm_curl
0.472168,0.836426,-0.254395,-4.875,-58.75,-74.0625,arm_curl
0.491699,0.867188,-0.108887,-12.3125,-60.1875,-77.3125,arm_curl
0.495117,0.804199,-0.176758,-6.6875,-52.9375,-81.3125,arm_curl
0.391602,0.918457,-0.225098,-3.75,-47.5625,-82.0625,arm_curl
0.368164,0.960449,-0.180664,-9.5,-48.375,-82.4375,arm_curl
0.368164,0.960449,-0.180664,-9.5,-48.375,-82.4375,arm_curl
0.409668,0.861816,-0.212402,-10.1875,-44.0625,-86.8125,arm_curl
0.300293,0.95459,-0.263672,-0.3125,-36.5625,-87.3125,arm_curl
0.250977,1.019043,-0.23291,-7.1875,-38.875,-87.375,arm_curl
0.303223,0.9375,-0.171387,-11.5625,-38.3125,-88,arm_curl
0.265137,1.025391,-0.256348,-2.875,-31.375,-90,arm_curl
0.144043,1.036621,-0.231934,-8.375,-28.75,-89.6875,arm_curl
0.144043,1.036621,-0.231934,-8.375,-28.75,-89.6875,arm_curl
0.193359,0.952148,-0.227051,-18.1875,-31.375,-88.4375,arm_curl
0.1875,0.954102,-0.230957,-12.1875,-28.125,-90.4375,arm_curl
0.055664,1.038086,-0.22168,-11.3125,-21.625,-90.5625,arm_curl
0.055176,1.04834,-0.250488,-19,-24.125,-90.3125,arm_curl
0.091797,0.925781,-0.172363,-17.5625,-24.5625,-87,arm_curl
0.091797,0.925781,-0.172363,-17.5625,-24.5625,-87,arm_curl
0.018066,1.02002,-0.250977,-6.0625,-18.625,-91.1875,arm_curl
-0.041016,1.064453,-0.230957,-18.1875,-18.125,-85.1875,arm_curl
-0.027832,0.938477,-0.148926,-20.8125,-20.375,-86.0625,arm_curl
-0.097656,0.999512,-0.221191,-11,-15.9375,-86,arm_curl
-0.168457,1.064453,-0.257813,-19.3125,-17.0625,-83,arm_curl
-0.114258,0.928711,-0.13623,-22.125,-23.25,-82,arm_curl
-0.114258,0.928711,-0.13623,-22.125,-23.25,-82,arm_curl
-0.169434,0.98877,-0.172363,-2.0625,-15.625,-81.625,arm_curl
-0.249512,1.100098,-0.188965,-14.25,-16.9375,-78.9375,arm_curl
-0.192383,0.938965,-0.158691,-28.375,-23.0625,-77.375,arm_curl
-0.192383,0.938965,-0.158691,-28.375,-23.0625,-77.375,arm_curl
-0.23291,0.924805,-0.195313,-5.625,-15.6875,-78.875,arm_curl
-0.316406,0.996582,-0.197754,-4.125,-18.8125,-75.125,arm_curl
-0.30127,0.971191,-0.110352,-25.4375,-23.75,-73.75,arm_curl
-0.303223,0.897949,-0.058594,-13,-16.75,-72.5625,arm_curl
-0.383789,1.031738,-0.126465,-4.1875,-13.9375,-74.25,arm_curl
-0.436035,1.026367,-0.159668,-21.3125,-20,-78.0625,arm_curl
-0.436035,1.026367,-0.159668,-21.3125,-20,-78.0625,arm_curl
-0.398438,0.889648,-0.05957,-18.625,-22.5,-75.5,arm_curl
-0.400391,0.930664,-0.133301,-5.4375,-21.25,-75.875,arm_curl
-0.432129,0.974121,-0.125,-14.75,-27,-81.6875,arm_curl
-0.491211,0.884277,-0.066895,-27.25,-28.5625,-82.875,arm_curl
-0.443848,0.794434,-0.061523,-18.75,-28.1875,-76.5,arm_curl
-0.443848,0.794434,-0.061523,-18.75,-28.1875,-76.5,arm_curl
-0.444336,0.918945,-0.133789,-3.0625,-26.8125,-83.625,arm_curl
-0.566406,0.930664,-0.138672,-19.875,-29.9375,-92.9375,arm_curl
-0.592285,0.711914,-0.008301,-15.6875,-30.5,-86.6875,arm_curl
-0.508301,0.780762,-0.056152,-2.8125,-31.625,-84.9375,arm_curl
-0.581543,0.937012,-0.101563,-1.9375,-31.5,-99.5,arm_curl
-0.706055,0.766602,-0.039551,-16.8125,-32.875,-103.4375,arm_curl
-0.737305,0.646973,0.08252,-19.4375,-32.0625,-92.8125,arm_curl
-0.737305,0.646973,0.08252,-19.4375,-32.0625,-92.8125,arm_curl
-0.585938,0.855469,-0.032715,5.6875,-22.5,-98,arm_curl
-0.806641,0.848145,-0.074707,-12.375,-23.125,-112.9375,arm_curl
-0.818359,0.651855,-0.016113,-27,-25.5,-103.1875,arm_curl
-0.69873,0.637695,-0.104492,-15.5625,-25.4375,-98.1875,arm_curl
-0.70752,0.73584,-0.067383,-8.25,-27.125,-110.9375,arm_curl
-0.70752,0.73584,-0.067383,-8.25,-27.125,-110.9375,arm_curl
-0.772461,0.650391,0.027832,-11.5625,-24.9375,-115.625,arm_curl
-0.888672,0.469238,0.147949,-7.6875,-22.0625,-100.4375,arm_curl
-0.739746,0.602051,0.046875,-1.5625,-24,-95.5,arm_curl
-0.730469,0.634277,-0.050293,-13.5,-22.6875,-117.8125,arm_curl
-1.028809,0.44873,0.040039,-35.9375,-18.125,-115.625,arm_curl
-1.028809,0.44873,0.040039,-35.9375,-18.125,-115.625,arm_curl
-1.023926,0.306641,0.123047,-20.5,-17.6875,-93.6875,arm_curl
-0.905273,0.324219,0.07666,-3.75,-21,-94.75,arm_curl
-0.945801,0.348633,0.057129,9.3125,-19.9375,-101.0625,arm_curl
-0.945801,0.348633,0.057129,9.3125,-19.9375,-101.0625,arm_curl
-1.092285,0.219727,0.117188,0.1875,-16.5625,-82.8125,arm_curl
-1.004883,0.235352,0.106445,7.625,-16.4375,-64.25,arm_curl
-1.004883,0.235352,0.106445,7.625,-16.4375,-64.25,arm_curl
-1.025879,0.232422,0.080078,3.0625,-17.5,-65.75,arm_curl
-1.042969,0.107422,0.080566,13.4375,-16.1875,-55.9375,arm_curl
-1.033203,0.140625,0.190918,28.8125,-16.5625,-43.25,arm_curl
-1.005859,0.268066,0.177246,33,-15.125,-36,arm_curl
-1.005859,0.268066,0.177246,33,-15.125,-36,arm_curl
-1.01123,0.284668,0.15918,18.25,-14.625,-33.5,arm_curl
-0.99707,0.201172,0.147461,12.875,-13.25,-31.4375,arm_curl
-0.979492,0.203125,0.15625,9.5,-10.4375,-24,arm_curl
-0.987305,0.215332,0.164551,0.625,-9.125,-19.1875,arm_curl
-1.015137,0.202148,0.149414,-1.1875,-9.5,-13.5,arm_curl
-1.015137,0.202148,0.149414,-1.1875,-9.5,-13.5,arm_curl
-0.977539,0.187988,0.132813,11.625,-10.8125,-11.1875,arm_curl
-0.971191,0.27002,0.148926,17.25,-10.125,-7.375,arm_curl
-0.997559,0.242676,0.181641,6.125,-8.8125,-5.4375,arm_curl
-1.005859,0.162109,0.187012,1,-6.625,0.0625,arm_curl
-1.005859,0.162109,0.187012,1,-6.625,0.0625,arm_curl
-1.010742,0.131836,0.145508,5.125,-6.75,3.5625,arm_curl
-1.001465,0.212402,0.12793,5.3125,-5.875,7.875,arm_curl
-1.017578,0.193848,0.13916,-0.875,-4.875,8.9375,arm_curl
-1.032227,0.195801,0.168457,-2,-3.8125,12.1875,arm_curl
-1.018555,0.187988,0.157227,5.5,-4.4375,14.3125,arm_curl
-1.004883,0.231934,0.149902,6.375,-4.875,16.75,arm_curl
-0.984375,0.246094,0.14502,-0.5,-3.5625,15.6875,arm_curl
-0.984375,0.246094,0.14502,-0.5,-3.5625,15.6875,arm_curl
-0.966309,0.240234,0.143066,-6.3125,-3.5,13.8125,arm_curl
-0.998047,0.195801,0.123047,-3.0625,-5,14.8125,arm_curl
-0.972656,0.223633,0.125977,6.6875,-6.3125,13.3125,arm_curl
-0.964355,0.269531,0.144043,3.75,-4.875,12.4375,arm_curl
-0.97168,0.250977,0.17627,-1.6875,-4,10.375,arm_curl
-0.97168,0.250977,0.17627,-1.6875,-4,10.375,arm_curl
-0.984863,0.223633,0.173828,-2.5625,-4.5,11,arm_curl
-0.950195,0.231934,0.148926,-1.4375,-3.6875,9.8125,arm_curl
-0.98291,0.245605,0.170898,-6.4375,-1.4375,9,arm_curl
-0.979004,0.205566,0.164063,-5.5625,-2.125,8.5625,arm_curl
-0.960938,0.1875,0.141602,1.875,-2.4375,8.3125,arm_curl
-0.960938,0.1875,0.141602,1.875,-2.4375,8.3125,arm_curl
-0.941406,0.270996,0.158691,7.0625,-1.625,6.6875,arm_curl
-0.948242,0.279785,0.182617,2.3125,0.125,4.625,arm_curl
-0.950195,0.225586,0.161621,2,1.0625,3.5,arm_curl
-0.944336,0.256348,0.139648,1.3125,-0.1875,2.0625,arm_curl
-0.94873,0.251465,0.125977,2.375,0.75,-0.625,arm_curl
-0.950684,0.307129,0.132813,4.25,0.5625,-3.75,arm_curl
-0.950684,0.307129,0.132813,4.25,0.5625,-3.75,arm_curl
-0.979004,0.286621,0.162598,-0.25,-0.25,-6.5625,arm_curl
-0.975586,0.269043,0.187988,-0.1875,-0.8125,-8.8125,arm_curl
-0.989258,0.270508,0.182129,-1.1875,-1.4375,-9.5625,arm_curl
-1.00293,0.226074,0.177734,-3.75,-2.1875,-11.3125,arm_curl
-0.992676,0.220215,0.198242,-1.6875,-3.75,-9.6875,arm_curl
-1.002441,0.266113,0.195801,0.25,-4.9375,-9.75,arm_curl
-1.002441,0.266113,0.195801,0.25,-4.9375,-9.75,arm_curl
-1.014648,0.269043,0.198242,-2.25,-5.5,-10.6875,arm_curl
-1.008301,0.231934,0.194336,-2.25,-7.6875,-9.6875,arm_curl
-0.996094,0.213379,0.207031,-3.375,-9.5,-9.4375,arm_curl
-1.004883,0.200195,0.215332,-6.5,-9.875,-9.0625,arm_curl
-1.004883,0.200195,0.215332,-6.5,-9.875,-9.0625,arm_curl
-0.96875,0.203125,0.178711,-3.1875,-8.375,-3.8125,arm_curl
-0.96875,0.203125,0.178711,-3.1875,-8.375,-3.8125,arm_curl
-0.973145,0.209961,0.187012,-3.9375,-8.125,-3.6875,arm_curl
-0.973145,0.209961,0.187012,-3.9375,-8.125,-3.6875,arm_curl
-0.947754,0.17041,0.231445,-0.75,-5.3125,-1.1875,arm_curl
-0.936035,0.138672,0.221191,4,-3.875,1.0625,arm_curl
-0.936035,0.138672,0.221191,4,-3.875,1.0625,arm_curl
-0.937988,0.147949,0.195313,-1.75,-0.375,6.375,arm_curl
-0.937988,0.147949,0.195313,-1.75,-0.375,6.375,arm_curl
-0.946777,0.142578,0.203613,2.6875,1.875,9,arm_curl
-0.928223,0.182617,0.193359,6.8125,3,10.75,arm_curl
-0.977539,0.210449,0.168945,1.375,4.5625,12.4375,arm_curl
-0.98291,0.226074,0.192871,-2.125,5.375,11.625,arm_curl
-0.98291,0.226074,0.192871,-2.125,5.375,11.625,arm_curl
-0.972168,0.22998,0.198242,0.125,5.4375,12.8125,arm_curl
-0.967773,0.245605,0.189453,-4.4375,6.4375,12.0625,arm_curl
-0.991211,0.248047,0.191406,-10.125,7.0625,10.625,arm_curl
-0.981934,0.227539,0.197754,-10.625,7.25,9.25,arm_curl
-0.972656,0.225586,0.191895,-12.3125,7.6875,8.9375,arm_curl
-0.964844,0.223633,0.181152,-16.25,7.6875,6.9375,arm_curl
-0.964844,0.223633,0.181152,-16.25,7.6875,6.9375,arm_curl
-0.989258,0.239258,0.182129,-16.3125,8.9375,6.5,arm_curl
-0.975586,0.247559,0.16748,-15.375,8.3125,5.3125,arm_curl
-0.978027,0.241699,0.180176,-16.125,7.8125,4.0625,arm_curl
-0.980957,0.208496,0.182617,-12.5,8.1875,4,arm_curl
-0.970215,0.211914,0.165527,-10.75,8.625,3.625,arm_curl
-0.972168,0.227051,0.178223,-13.75,8.75,2.4375,arm_curl
-0.972168,0.227051,0.178223,-13.75,8.75,2.4375,arm_curl
-0.972168,0.245117,0.165039,-10.625,7.375,0.3125,arm_curl
-0.98291,0.261719,0.175781,-8.3125,6.375,0.375,arm_curl
-0.978516,0.266113,0.165527,-8.9375,5.6875,-1.8125,arm_curl
-0.978516,0.270508,0.175293,-10.5,5.5625,-3.6875,arm_curl
-0.981934,0.268555,0.168457,-8.625,3.5625,-4.375,arm_curl
-0.981934,0.268555,0.168457,-8.625,3.5625,-4.375,arm_curl
-0.988281,0.283203,0.15625,-13,1.8125,-7.0625,arm_curl
-0.988281,0.248535,0.168457,-12.25,1.0625,-8.375,arm_curl
-0.994141,0.240723,0.155762,-10.375,-0.6875,-8.5,arm_curl
-1.002441,0.249023,0.143066,-13.5625,-1.6875,-9.5625,arm_curl
-1.008301,0.246582,0.141113,-16.3125,-2.5,-12.3125,arm_curl
-1.008301,0.246582,0.141113,-16.3125,-2.5,-12.3125,arm_curl
-1.007324,0.237305,0.136719,-5.5625,-4.8125,-11.875,arm_curl
-1.019043,0.246094,0.141602,-4.1875,-6.6875,-10.6875,arm_curl
-0.988281,0.207031,0.183105,-11.5,-6.5,-13,arm_curl
-0.998535,0.170898,0.211914,-9.375,-6.4375,-10.8125,arm_curl
-0.982422,0.194824,0.171875,-1.0625,-7.5,-9.125,arm_curl
-0.984375,0.240723,0.167969,-4.0625,-6.25,-8.25,arm_curl
-0.968262,0.226563,0.199707,-10.25,-6.0625,-9.25,arm_curl
-0.968262,0.226563,0.199707,-10.25,-6.0625,-9.25,arm_curl
-0.940918,0.202148,0.19043,-7.75,-5.75,-8,arm_curl
-0.950195,0.209473,0.158691,-2.875,-4.875,-7.75,arm_curl
-0.949219,0.256348,0.161133,-6.3125,-4.25,-8.875,arm_curl
-0.946289,0.229492,0.163574,-9,-2.5625,-9.75,arm_curl
-0.953125,0.210938,0.189453,-11.25,-2.125,-8.8125,arm_curl
-0.971191,0.181641,0.195313,-11.6875,-1.6875,-8.875,arm_curl
-0.971191,0.181641,0.195313,-11.6875,-1.6875,-8.875,arm_curl
-0.96875,0.202148,0.166992,-7.5,-0.1875,-7.75,arm_curl
-0.976074,0.201172,0.14502,-12,2,-8.0625,arm_curl
-0.962402,0.186035,0.184082,-18.1875,2.375,-7.875,arm_curl
-0.989258,0.174805,0.210938,-12.1875,4.1875,-6.625,arm_curl
-0.989258,0.174805,0.210938,-12.1875,4.1875,-6.625,arm_curl
-0.972168,0.237305,0.158691,-6.0625,12.6875,-3.75,arm_curl
-0.949707,0.25,0.094238,-25.4375,18.6875,-4,arm_curl
-1.00293,0.127441,0.129395,-38.125,17.6875,-5.875,arm_curl
-1.025879,0.188477,0.140625,-19.5,21.1875,-2.5,arm_curl
-1.025879,0.188477,0.140625,-19.5,21.1875,-2.5,arm_curl
-0.989746,0.317383,0.227539,-44.125,22,-5.25,arm_curl
-1.012695,0.048828,0.263672,-60.625,26.75,-1.875,arm_curl
-1.026367,0.036133,0.196289,-37.6875,24.5,6.6875,arm_curl
-1.023438,0.147461,0.171387,-28.875,23.3125,16.75,arm_curl
-1.050781,0.03418,0.25,-30.8125,28.9375,30.3125,arm_curl
-1.050781,0.03418,0.25,-30.8125,28.9375,30.3125,arm_curl
-1.039063,0.112793,0.248535,-23.6875,27.4375,41.3125,arm_curl
-1.054199,0.1875,0.166504,-15.4375,25.875,59.6875,arm_curl
-1.074219,0.117188,0.124512,0.8125,21.4375,73.75,arm_curl
-1.050293,0.336426,0.180176,6.125,17.125,88.8125,arm_curl
-1.070313,0.325195,0.205078,-2.875,14.3125,99.9375,arm_curl
-1.055176,0.305664,0.133789,1.375,13.875,111.375,arm_curl
-1.066895,0.42627,0.122559,-0.875,15,123.25,arm_curl
-1.066895,0.42627,0.122559,-0.875,15,123.25,arm_curl
-1.048828,0.423828,0.128418,-8.1875,14.75,133.8125,arm_curl
-1.038574,0.406738,0.088867,-6.6875,15.0625,147.625,arm_curl
-0.995117,0.485352,0.021973,8.75,12.4375,159.1875,arm_curl
-0.945313,0.586914,0.005371,12.1875,10.375,170.8125,arm_curl
-0.87793,0.65918,-0.018066,16,8,183.25,arm_curl
-0.808105,0.677246,-0.038574,17.375,6.5625,192.5,arm_curl
-0.808105,0.677246,-0.038574,17.375,6.5625,192.5,arm_curl
-0.762695,0.731445,-0.036133,14.3125,3.5,197.4375,arm_curl
-0.644531,0.814941,0.003418,14.5625,-1.875,201.8125,arm_curl
-0.623535,0.899902,-0.066895,24.1875,-0.875,203.25,arm_curl
-0.623535,0.899902,-0.066895,24.1875,-0.875,203.25,arm_curl
-0.427734,1,-0.078613,27.5,6.3125,209.9375,arm_curl
-0.427734,1,-0.078613,27.5,6.3125,209.9375,arm_curl
-0.334961,0.979004,0.010254,35.75,14.125,206.875,arm_curl
-0.237305,1.022461,-0.004395,41.75,26.0625,209.8125,arm_curl
-0.161621,1.037109,0.007813,34.875,39.5,209.9375,arm_curl
-0.148926,1.067383,-0.053223,25.875,46.8125,205.375,arm_curl
-0.148926,1.067383,-0.053223,25.875,46.8125,205.375,arm_curl
-0.038086,0.977539,-0.113281,0.5625,50.1875,195.5,arm_curl
-0.038086,0.977539,-0.113281,0.5625,50.1875,195.5,arm_curl
-0.071289,0.995117,-0.155273,2.3125,51.4375,196.25,arm_curl
-0.013184,1.025391,-0.135742,-0.875,45.875,194.0625,arm_curl
-0.013184,1.025391,-0.135742,-0.875,45.875,194.0625,arm_curl
0.111328,0.977051,-0.074219,10.0625,47.375,186.375,arm_curl
0.103027,0.97998,-0.047852,18,52.125,181.5,arm_curl
0.172363,1.018555,-0.015625,4.9375,49.25,170.4375,arm_curl
0.162598,0.976563,-0.036621,-7.125,50.1875,154.25,arm_curl
0.192871,0.923828,-0.052734,1.875,55.375,148,arm_curl
0.224609,0.944336,-0.103027,4.5,54.8125,143,arm_curl
0.29541,0.85791,-0.093262,-3.625,48.6875,125,arm_curl
0.29541,0.85791,-0.093262,-3.625,48.6875,125,arm_curl
0.310547,0.854492,-0.07666,-3.75,50.75,115.875,arm_curl
0.280762,0.887695,-0.080566,2.25,49.4375,109.8125,arm_curl
0.325195,0.821777,-0.033203,-0.6875,43.75,101.25,arm_curl
0.396484,0.775879,-0.023438,0.3125,42.875,87.4375,arm_curl
0.408203,0.789063,-0.022461,3.625,44.375,73.9375,arm_curl
0.438477,0.752441,0.03125,9.625,42.8125,68.375,arm_curl
0.438477,0.752441,0.03125,9.625,42.8125,68.375,arm_curl
